Threads:	4
Opitimize:	O0
Amount	Time
100	0
200	0
300	0
400	0
500	0.001
600	0
700	0.001
800	0.002
900	0.002
1000	0.002
1100	0.003
1200	0.003
1300	0.004
1400	0.004
1500	0.004
1600	0.006
1700	0.007
1800	0.007
1900	0.008
2000	0.009
2100	0.009
2200	0.01
2300	0.011
2400	0.012
2500	0.014
2600	0.014
2700	0.015
2800	0.016
2900	0.017
3000	0.019
3100	0.02
3200	0.021
3300	0.022
3400	0.024
3500	0.025
3600	0.026
3700	0.028
3800	0.03
3900	0.031
4000	0.032
4100	0.035
4200	0.035
4300	0.037
4400	0.039
4500	0.041
4600	0.042
4700	0.046
4800	0.047
4900	0.049
5000	0.051
5100	0.052
5200	0.056
5300	0.056
5400	0.059
5500	0.06
5600	0.063
5700	0.064
5800	0.067
5900	0.071
6000	0.072
6100	0.074
6200	0.078
6300	0.079
6400	0.082
6500	0.085
6600	0.087
6700	0.088
6800	0.092
6900	0.094
7000	0.098
7100	0.102
7200	0.106
7300	0.107
7400	0.111
7500	0.115
7600	0.123
7700	0.126
7800	0.124
7900	0.124
8000	0.128
8100	0.133
8200	0.137
8300	0.139
8400	0.142
8500	0.146
8600	0.148
8700	0.152
8800	0.159
8900	0.158
9000	0.164
9100	0.166
9200	0.171
9300	0.173
9400	0.181
9500	0.187
9600	0.184
9700	0.187
9800	0.189
9900	0.196
10000	0.199
